Id,SalePrice
1793,146090.12
1794,134346.33
1795,127763.875
1796,138733.42
1797,121958.22
1798,126763.44
1799,119588.48
1800,135026.58
1801,130471.57
1802,132395.6
1803,151747.86
1804,135976.12
1805,136090.94
1806,131082.44
1807,133790.14
1808,130470.82
1809,128961.48
1810,139390.42
1811,115428.58
1812,120934.25
1813,115823.125
1814,103367.82
1815,94189.76
1816,104332.07
1817,129021.76
1818,145750.44
1819,132624.83
1820,105890.11
1821,108594.12
1822,151248.83
1823,94189.76
1824,140743.84
1825,134099.39
1826,114889.234
1827,108785.16
1828,134099.39
1829,112168.09
1830,134123.44
1831,167553.06
1832,120655.125
1833,135923.61
1834,140820.11
1835,159342.4
1836,126547.47
1837,108820.125
1838,127526.375
1839,114879.04
1840,122705.81
1841,119648.83
1842,101831.734
1843,133034.75
1844,142040.75
1845,144199.86
1846,151131.73
1847,173604.02
1848,104210.35
1849,127848.95
1850,116622.5
1851,148518.86
1852,120870.72
1853,126857.164
1854,166117.92
1855,157951.08
1856,214138.83
1857,169235.27
1858,154880.36
1859,151419.98
1860,151197.19
1861,151419.98
1862,218028.17
1863,215405.45
1864,215405.45
1865,269477.22
1866,269477.22
1867,225005.6
1868,260693.03
1869,193604.2
1870,234347.12
1871,227745.19
1872,178261.08
1873,224828.62
1874,144251.31
1875,195169.75
1876,185954.14
1877,199485.47
1878,195286.88
1879,139286.11
1880,142841.83
1881,231280.28
1882,255119.31
1883,204312.58
1884,218048.14
1885,243297.72
1886,260693.03
1887,194534.05
1888,254795.94
1889,174215.03
1890,115374.21
1891,132333.86
1892,105862.85
1893,135179.12
1894,126640.31
1895,142657.08
1896,119621.22
1897,140739.14
1898,131084.06
1899,151694.61
1900,163529.69
1901,174752.34
1902,152406.02
1903,198524.39
1904,141685.2
1905,183899.55
1906,171862.33
1907,196686.06
1908,130843.39
1909,151994.95
1910,145739.05
1911,200073.44
1912,252295.48
1913,146699.12
1914,94189.76
1915,259805.98
1916,95336.586
1917,225048.52
1918,131541.28
1919,163308.08
1920,147850.27
1921,294229.06
1922,275024.5
1923,213281.61
1924,216830.89
1925,233814.25
1926,294229.06
1927,127654.266
1928,154715.16
1929,123066.65
1930,138901.56
1931,136557.28
1932,139684.52
1933,156141.27
1934,174536.81
1935,170400.34
1936,168913.6
1937,177713.83
1938,161818.38
1939,242892.94
1940,206141.39
1941,177713.83
1942,186006.28
1943,208934.06
1944,288312.6
1945,294611.5
1946,164614.52
1947,267772.34
1948,171701.78
1949,226621.38
1950,168458.33
1951,236086.05
1952,223666.1
1953,164367.28
1954,199911.89
1955,141397.28
1956,245194.7
1957,162634.31
1958,273323.88
1959,138868.31
1960,116947.49
1961,127848.23
1962,109853.56
1963,109853.56
1964,112066.305
1965,148928.62
1966,157701.98
1967,263207.16
1968,295175.1
1969,303250.94
1970,303250.94
1971,303250.94
1972,303250.94
1973,277258.75
1974,288925.56
1975,303250.94
1976,266772.9
1977,303250.94
1978,288312.6
1979,271472.94
1980,187664.78
1981,288081.72
1982,225678.67
1983,208934.06
1984,198825.28
1985,206043.9
1986,222713.8
1987,175751.47
1988,181727.4
1989,203092.6
1990,224686.3
1991,200266.44
1992,205665.78
1993,179239.4
1994,214032.66
1995,192084.92
1996,268718.38
1997,288312.6
1998,303250.94
1999,247222.22
2000,288312.6
2001,258905.9
2002,227087.83
2003,263396.5
2004,263396.5
2005,213786.44
2006,206141.39
2007,243156.69
2008,197589.61
2009,183768.77
2010,202817.75
2011,143118.9
2012,176843.64
2013,175872.52
2014,183768.77
2015,202817.75
2016,183768.77
2017,200378.0
2018,133009.89
2019,133351.05
2020,116402.49
2021,124421.19
2022,182297.62
2023,151228.34
2024,219821.4
2025,271990.22
2026,182929.11
2027,151884.97
2028,168403.7
2029,166897.77
2030,253992.66
2031,225678.67
2032,230919.92
2033,248642.56
2034,168403.7
2035,205730.72
2036,208462.55
2037,208462.55
2038,263305.6
2039,228426.47
2040,276087.22
2041,262969.3
2042,205622.84
2043,173061.66
2044,182186.39
2045,205952.34
2046,152807.84
2047,151391.69
2048,129537.484
2049,140559.14
2050,192252.42
2051,126763.44
2052,139079.97
2053,138523.22
2054,104490.29
2055,156270.56
2056,149585.67
2057,125086.49
2058,185824.02
2059,144546.02
2060,157196.7
2061,169869.94
2062,135949.55
2063,124046.44
2064,135009.97
2065,121344.03
2066,162884.38
2067,148397.67
2068,142658.86
2069,95817.95
2070,110781.49
2071,103832.586
2072,141087.61
2073,140858.92
2074,174506.19
2075,133786.56
2076,132104.38
2077,141797.53
2078,126937.88
2079,134314.42
2080,116098.61
2081,132736.31
2082,130026.75
2083,141268.83
2084,119062.73
2085,126837.086
2086,110866.26
2087,122425.05
2088,122716.81
2089,104332.07
2090,141778.88
2091,124589.08
2092,127769.61
2093,139077.98
2094,145778.38
2095,146589.06
2096,98682.39
2097,118195.33
2098,133114.97
2099,95817.95
2100,127144.945
2101,133644.89
2102,151569.23
2103,110665.66
2104,136914.72
2105,139474.73
2106,102119.02
2107,174528.0
2108,109222.49
2109,109344.33
2110,110595.28
2111,170506.5
2112,134099.39
2113,121620.34
2114,118185.52
2115,150351.7
2116,116679.8
2117,137371.95
2118,122451.2
2119,106748.82
2120,127367.766
2121,101303.64
2122,102760.29
2123,106131.03
2124,179915.53
2125,133045.16
2126,154218.72
2127,138683.69
2128,126547.47
2129,113139.52
2130,126547.47
2131,127743.05
2132,120828.54
2133,115536.29
2134,120527.47
2135,115297.766
2136,105038.71
2137,117846.86
2138,138532.6
2139,146079.27
2140,134878.95
2141,137464.48
2142,131224.03
2143,141111.56
2144,132000.34
2145,134878.95
2146,150312.28
2147,187284.14
2148,143759.52
2149,134541.2
2150,196689.25
2151,145445.23
2152,141556.1
2153,150600.4
2154,105209.55
2155,120610.02
2156,202215.73
2157,214274.89
2158,227422.02
2159,224686.3
2160,179239.4
2161,231122.19
2162,284441.03
2163,269477.22
2164,230946.36
2165,184474.47
2166,140315.38
2167,202187.97
2168,189658.67
2169,204312.58
2170,209889.47
2171,148770.62
2172,138121.92
2173,170380.69
2174,229098.2
2175,281019.44
2176,269477.22
2177,231887.62
2178,221382.23
2179,152214.72
2180,181075.38
2181,177692.98
2182,209791.42
2183,176843.64
2184,120822.195
2185,125036.64
2186,128736.73
2187,137289.05
2188,151682.17
2189,165643.8
2190,101172.14
2191,101172.14
2192,102155.65
2193,119634.45
2194,112256.92
2195,111997.28
2196,111301.555
2197,114110.88
2198,153426.27
2199,151313.6
2200,146538.47
2201,150969.53
2202,206088.7
2203,175698.17
2204,184187.94
2205,136839.0
2206,146648.62
2207,231260.42
2208,239867.23
2209,192396.22
2210,130843.39
2211,111305.06
2212,114857.24
2213,110781.49
2214,131659.0
2215,112547.74
2216,138502.22
2217,103838.23
2218,108909.414
2219,99907.65
2220,101303.64
2221,259805.98
2222,236147.53
2223,228408.39
2224,197845.48
2225,142861.44
2226,152690.0
2227,215571.72
2228,263207.16
2229,238536.16
2230,167407.08
2231,217010.66
2232,180187.19
2233,172054.03
2234,233731.55
2235,207815.25
2236,262969.3
2237,294229.06
2238,196655.48
2239,124593.71
2240,152560.89
2241,142627.7
2242,123702.54
2243,131042.07
2244,110803.05
2245,109358.09
2246,138725.89
2247,112905.516
2248,124421.19
2249,127785.08
2250,137974.61
2251,127058.516
2252,164805.05
2253,167215.77
2254,179594.62
2255,182373.1
2256,191768.08
2257,187411.0
2258,176843.64
2259,179594.62
2260,149824.25
2261,200268.53
2262,225678.67
2263,297120.47
2264,303250.94
2265,166173.69
2266,243616.03
2267,293909.94
2268,303250.94
2269,153036.08
2270,186479.81
2271,226621.38
2272,224456.28
2273,158532.55
2274,172421.97
2275,154165.78
2276,191079.48
2277,184238.0
2278,148331.6
2279,132204.81
2280,118371.42
2281,162213.3
2282,172480.52
2283,111433.15
2284,120727.87
2285,152116.61
2286,123066.65
2287,291589.3
2288,260604.05
2289,303250.94
2290,303250.94
2291,288312.6
2292,303250.94
2293,303250.94
2294,288312.6
2295,303250.94
2296,260338.5
2297,284844.4
2298,264497.0
2299,288312.6
2300,297120.47
2301,264497.0
2302,236361.12
2303,239646.36
2304,267844.38
2305,180788.6
2306,180788.6
2307,172097.03
2308,225540.53
2309,243616.03
2310,208934.06
2311,200266.44
2312,170182.72
2313,181727.4
2314,179626.83
2315,176918.03
2316,182295.53
2317,171202.9
2318,171218.1
2319,177466.05
2320,176843.64
2321,232877.38
2322,175751.47
2323,173956.03
2324,181421.78
2325,196732.58
2326,181421.78
2327,224686.3
2328,224686.3
2329,182373.1
2330,179594.62
2331,303250.94
2332,284844.4
2333,297120.47
2334,252011.02
2335,271990.22
2336,299603.06
2337,179635.73
2338,256674.11
2339,225540.53
2340,294229.06
2341,201311.58
2342,236576.27
2343,217983.47
2344,241245.31
2345,259875.88
2346,206141.39
2347,182929.11
2348,232516.75
2349,178033.25
2350,266603.53
2351,225540.53
2352,246117.28
2353,213281.61
2354,130511.266
2355,158618.14
2356,143961.47
2357,186692.98
2358,188784.89
2359,147688.06
2360,118788.94
2361,134945.61
2362,239867.23
2363,139190.5
2364,160490.19
2365,225678.67
2366,206141.39
2367,222525.9
2368,200266.44
2369,222525.9
2370,172453.88
2371,173773.64
2372,171314.78
2373,250329.72
2374,276040.1
2375,242062.3
2376,249005.39
2377,281447.22
2378,152007.56
2379,184381.61
2380,148118.98
2381,166696.06
2382,196732.58
2383,194366.03
2384,215704.16
2385,153141.64
2386,144518.44
2387,136856.88
2388,115607.055
2389,138618.62
2390,151990.45
2391,139438.03
2392,118788.94
2393,170158.7
2394,139591.17
2395,172779.98
2396,150836.12
2397,187089.02
2398,130915.66
2399,100886.75
2400,95817.95
2401,110665.66
2402,137115.55
2403,138868.31
2404,154367.34
2405,153640.47
2406,135267.22
2407,124829.92
2408,141235.83
2409,135592.56
2410,156881.89
2411,124421.19
2412,151598.0
2413,135026.58
2414,133570.47
2415,138868.31
2416,128660.38
2417,127984.0
2418,123888.016
2419,127221.12
2420,131163.72
2421,146742.36
2422,109689.414
2423,124589.08
2424,135522.75
2425,160818.06
2426,122185.586
2427,141172.94
2428,168316.36
2429,122525.61
2430,131627.5
2431,136943.7
2432,132204.81
2433,144546.02
2434,139889.02
2435,150376.52
2436,126763.44
2437,118788.94
2438,131328.31
2439,117730.04
2440,120133.39
2441,108712.04
2442,112406.69
2443,116814.07
2444,133192.55
2445,97195.73
2446,122539.4
2447,181349.3
2448,134563.4
2449,117413.62
2450,139848.08
2451,132379.81
2452,184333.44
2453,107529.34
2454,135131.95
2455,113695.7
2456,130652.484
2457,115509.85
2458,124318.83
2459,104332.07
2460,139660.55
2461,110781.49
2462,135871.25
2463,121075.96
2464,140590.11
2465,133242.86
2466,117413.62
2467,164426.55
2468,105115.07
2469,104782.58
2470,155821.44
2471,199245.34
2472,151128.86
2473,121064.65
2474,111384.38
2475,189949.02
2476,122423.99
2477,126349.82
2478,158447.9
2479,123413.84
2480,131114.7
2481,132927.34
2482,132157.67
2483,126763.44
2484,127848.23
2485,122272.42
2486,149646.89
2487,157165.22
2488,159658.95
2489,158699.39
2490,143283.33
2491,110076.1
2492,186329.4
2493,139775.8
2494,149166.86
2495,106556.28
2496,215878.45
2497,138727.08
2498,127040.46
2499,104664.33
2500,122347.55
2501,118994.734
2502,142720.1
2503,108909.414
2504,181237.95
2505,224686.3
2506,241498.98
2507,263605.06
2508,241498.98
2509,209791.42
2510,218074.75
2511,176843.64
2512,204312.58
2513,214138.83
2514,235425.48
2515,139208.03
2516,161011.73
2517,132496.64
2518,138328.5
2519,221002.11
2520,201308.31
2521,204312.58
2522,218343.62
2523,144581.03
2524,140258.78
2525,143095.84
2526,135739.92
2527,139094.7
2528,140009.81
2529,147149.05
2530,139409.84
2531,231071.27
2532,229098.2
2533,204312.58
2534,220692.3
2535,268337.8
2536,231887.62
2537,220827.45
2538,180950.73
2539,176843.64
2540,166371.9
2541,192937.72
2542,175266.06
2543,122328.64
2544,116054.88
2545,128388.16
2546,134633.11
2547,124279.234
2548,142101.05
2549,145691.52
2550,246146.16
2551,137211.56
2552,112377.74
2553,101172.14
2554,103002.05
2555,116998.586
2556,109387.09
2557,112109.914
2558,129868.87
2559,147140.9
2560,148474.67
2561,156186.83
2562,156808.3
2563,162490.77
2564,199569.95
2565,158794.62
2566,175689.8
2567,144238.38
2568,197173.23
2569,193187.19
2570,130843.39
2571,184078.36
2572,160799.97
2573,205520.11
2574,271118.5
2575,130863.36
2576,128961.48
2577,150032.86
2578,104332.07
2579,102537.086
2580,127979.61
2581,117717.69
2582,116856.74
2583,248642.56
2584,164746.75
2585,163032.64
2586,195005.47
2587,183515.17
2588,146945.84
2589,139507.6
2590,215571.72
2591,215878.45
2592,211343.3
2593,225540.53
2594,176813.62
2595,199249.89
2596,285846.66
2597,181283.4
2598,239867.23
2599,266603.53
2600,140134.31
2601,141435.6
2602,107222.04
2603,109358.09
2604,103952.08
2605,107222.04
2606,147875.23
2607,171405.16
2608,179308.81
2609,156141.27
2610,123066.65
2611,136864.33
2612,151458.4
2613,130291.89
2614,130425.414
2615,150342.95
2616,133335.9
2617,163173.4
2618,168494.47
2619,188535.89
2620,174536.81
2621,181781.31
2622,179594.62
2623,250206.31
2624,241069.84
2625,263794.7
2626,159661.39
2627,200268.53
2628,303250.94
2629,288312.6
2630,288312.6
2631,303250.94
2632,280634.56
2633,267772.34
2634,285242.66
2635,153141.64
2636,199891.3
2637,180315.25
2638,236981.81
2639,192723.11
2640,143253.0
2641,117691.086
2642,166810.72
2643,118104.29
2644,140404.12
2645,109853.56
2646,109853.56
2647,111433.15
2648,144503.14
2649,146804.94
2650,152116.61
2651,151542.06
2652,303250.94
2653,241986.36
2654,233706.8
2655,294611.5
2656,288312.6
2657,282641.47
2658,271990.22
2659,284844.4
2660,297120.47
2661,287297.6
2662,287297.6
2663,288655.7
2664,225540.53
2665,283841.62
2666,242892.94
2667,172725.12
2668,186692.98
2669,162972.17
2670,258158.36
2671,186692.98
2672,175751.47
2673,200409.72
2674,205857.7
2675,168519.06
2676,194366.03
2677,185097.44
2678,231513.53
2679,284844.4
2680,284844.4
2681,299603.06
2682,284844.4
2683,303250.94
2684,284844.4
2685,292443.44
2686,271118.5
2687,278750.34
2688,219274.52
2689,206141.39
2690,294229.06
2691,193825.16
2692,137415.33
2693,178996.84
2694,139088.47
2695,200378.0
2696,191768.08
2697,172455.03
2698,183768.77
2699,174986.64
2700,156625.52
2701,161011.73
2702,125900.44
2703,150016.4
2704,142574.94
2705,124421.19
2706,122525.61
2707,125900.44
2708,128483.445
2709,116402.49
2710,126937.88
2711,249005.39
2712,303250.94
2713,177082.11
2714,163790.81
2715,173773.64
2716,171746.31
2717,202535.73
2718,225540.53
2719,158618.3
2720,172188.3
2721,139190.5
2722,157695.81
2723,148137.92
2724,131328.31
2725,131328.31
2726,134170.9
2727,163690.88
2728,159758.11
2729,148808.52
2730,136858.7
2731,129306.055
2732,122743.5
2733,163340.62
2734,146843.58
2735,140088.2
2736,142465.25
2737,124421.19
2738,138868.31
2739,163365.1
2740,137464.48
2741,148593.95
2742,155536.83
2743,148593.95
2744,147589.8
2745,135267.22
2746,134683.7
2747,163345.14
2748,130330.664
2749,130128.59
2750,137604.83
2751,134683.7
2752,187462.3
2753,151647.75
2754,164748.64
2755,134314.42
2756,109325.35
2757,107628.45
2758,108950.13
2759,142619.27
2760,131887.98
2761,136170.0
2762,142145.38
2763,176053.75
2764,172040.58
2765,199445.53
2766,132301.56
2767,106333.76
2768,131024.33
2769,139889.02
2770,147695.39
2771,124421.19
2772,124829.92
2773,138723.77
2774,123682.484
2775,122740.22
2776,147246.05
2777,156798.73
2778,136588.28
2779,121606.43
2780,100968.27
2781,104332.07
2782,104807.46
2783,111384.38
2784,117552.21
2785,141773.47
2786,99582.23
2787,113347.64
2788,99582.23
2789,177268.64
2790,103002.05
2791,115761.29
2792,95817.95
2793,139639.9
2794,105738.03
2795,123561.52
2796,105602.39
2797,150638.47
2798,122539.4
2799,117353.5
2800,103902.72
2801,106748.82
2802,139403.45
2803,145963.4
2804,159196.75
2805,104933.28
2806,113470.18
2807,149426.12
2808,145659.98
2809,127303.28
2810,135949.55
2811,156431.61
2812,135164.44
2813,148810.36
2814,154169.16
2815,115513.59
2816,218542.16
2817,148862.03
2818,129404.875
2819,197690.64
2820,131676.97
2821,114924.734
2822,150638.47
2823,171913.62
2824,161947.12
2825,150581.3
2826,124414.305
2827,130254.62
2828,204677.86
2829,169510.83
2830,231133.42
2831,176843.64
2832,213256.39
2833,254451.11
2834,209889.47
2835,198182.58
2836,195533.61
2837,178389.14
2838,146290.06
2839,182588.36
2840,192822.02
2841,204312.58
2842,209601.83
2843,153436.22
2844,146910.81
2845,130768.79
2846,204312.58
2847,185954.14
2848,216851.78
2849,215425.17
2850,268005.84
2851,222617.6
2852,239257.47
2853,231887.62
2854,152214.72
2855,191016.44
2856,204312.58
2857,195533.61
2858,187577.47
2859,129508.95
2860,115342.31
2861,127640.02
2862,189251.06
2863,119218.96
2864,211922.34
2865,132333.86
2866,166837.61
2867,104490.29
2868,122050.836
2869,116999.93
2870,139440.42
2871,101887.4
2872,96929.23
2873,111134.29
2874,139969.48
2875,134634.27
2876,160592.0
2877,132522.42
2878,193991.03
2879,142686.2
2880,117151.555
2881,166264.84
2882,173695.11
2883,189173.83
2884,204029.67
2885,184377.73
2886,187345.05
2887,98682.39
2888,124288.48
2889,94189.76
2890,99582.23
2891,140844.55
2892,95336.586
2893,118425.39
2894,95817.95
2895,259805.98
2896,259805.98
2897,169869.94
2898,142085.06
2899,185133.62
2900,145469.52
2901,193791.16
2902,177749.42
2903,294229.06
2904,285846.66
2905,129436.1
2906,196655.48
2907,123570.71
2908,130425.414
2909,140559.14
2910,104063.96
2911,107222.04
2912,145175.28
2913,103952.08
2914,103952.08
2915,103952.08
2916,103952.08
2917,151727.75
2918,120358.5
2919,203308.86
